-1.571930, 4.884369, 7.390076, 0, ;
-2.343170, 4.974823, 8.154175, 0, ;
-2.355072, 4.915314, 8.432678, 0, ;
-2.233673, 4.793915, 8.908752, 0, ;
-2.921600, 4.563019, 9.484802, 0, ;
-2.562164, 4.348785, 9.125366, 0, ;
-2.462189, 4.263092, 8.549316, 0, ;
-2.302704, 4.265472, 7.609070, 0, ;
-3.159637, 4.413055, 6.952087, 0, ;
-3.188202, 4.372589, 7.190125, 0, ;
-3.588104, 4.148834, 7.759033, 0, ;
-4.123688, 3.996490, 8.499329, 0, ;
-3.957062, 3.813202, 9.618103, 0, ;
-3.859467, 3.451385, 9.646667, 0, ;
-3.242950, 3.848907, 9.696655, 0, ;
-3.188202, 4.151215, 9.439575, 0, ;
-2.512177, 4.239288, 8.125610, 0, ;
-2.581207, 3.944122, 7.692383, 0, ;
-3.492889, 3.575165, 8.316040, 0, ;
-2.885895, 3.313324, 8.351746, 0, ;
-1.633820, 3.125275, 8.496948, 0, ;
-0.734039, 3.070526, 8.834961, 0, ;
-0.115143, 2.975311, 8.968262, 0, ;
-0.074677, 2.984833, 9.177734, 0, ;
-0.610260, 3.041962, 9.653809, 0, ;
-0.600739, 3.065765, 8.563599, 0, ;
-0.584076, 3.013397, 8.004211, 0, ;
-0.598358, 2.851532, 8.544556, 0, ;
-0.465057, 2.732513, 9.080139, 0, ;
-0.265106, 2.913422, 9.189636, 0, ;
-0.043732, 3.230011, 8.834961, 0, ;
-0.234161, 3.387115, 8.254150, 0, ;
-0.053253, 3.320465, 8.815918, 0, ;
0.418060, 3.170502, 9.268188, 0, ;
0.277618, 3.118134, 9.218201, 0, ;
0.306183, 3.180023, 9.280090, 0, ;
0.122894, 3.403778, 8.611206, 0, ;
0.051483, 3.408539, 8.106567, 0, ;
0.470428, 3.263336, 8.627869, 0, ;
0.534698, 3.175262, 9.127747, 0, ;
0.494232, 3.051483, 9.311035, 0, ;
0.253815, 3.096710, 9.239624, 0, ;
-0.010406, 3.087189, 8.877808, 0, ;
-0.319855, 3.041962, 8.608826, 0, ;
-0.569794, 2.625397, 9.496704, 0, ;
-0.545990, 2.389740, 10.294128, 0, ;
-0.657867, 2.358795, 9.872803, 0, ;
-0.617401, 2.618256, 9.149170, 0, ;
-1.200592, 2.620636, 8.915894, 0, ;
-1.759979, 2.492096, 8.594543, 0, ;
-2.188446, 1.892242, 9.558594, 0, ;
-1.662384, 1.485199, 11.098694, 0, ;
-0.626923, 1.613739, 11.405762, 0, ;
-0.498383, 1.949371, 11.117737, 0, ;
-1.169647, 2.004120, 10.732117, 0, ;
-1.771881, 1.906525, 10.691650, 0, ;
-1.938507, 1.839874, 10.617859, 0, ;
-1.155365, 1.780365, 10.467896, 0, ;
