0.939362, 6.272125, 8.949219;
1.441620, 6.219757, 9.713318;
1.770111, 5.853180, 8.873047;
0.817963, 4.901031, 9.887085;
0.065765, 5.648468, 8.923035;
0.522797, 6.686310, 6.737854;
-1.379120, 6.253082, 6.978271;
-1.041107, 6.693451, 9.068237;
-0.355560, 6.243561, 8.011353;
-0.622162, 5.955536, 6.297485;
-2.693085, 6.476837, 6.285583;
-5.121063, 5.438995, 6.935425;
-4.825897, 4.777252, 7.152039;
-2.509796, 6.226898, 6.440308;
-0.888763, 7.493256, 7.342468;
0.225250, 7.448029, 6.954468;
0.268097, 6.350677, 7.668579;
0.253815, 6.226898, 8.225586;
-0.250824, 5.719879, 7.849487;
-1.007782, 4.910553, 6.864014;
-1.745697, 5.020050, 8.316040;
-2.602631, 5.308075, 9.142029;
-3.052521, 6.633942, 7.761414;
-1.878998, 6.193573, 6.944946;
-0.729279, 6.971954, 6.038025;
-0.398407, 6.943390, 6.664062;
-1.081573, 6.617279, 7.630493;
-1.421967, 6.426849, 8.439819;
-0.634064, 6.448273, 7.613831;
0.210968, 6.812469, 5.778564;
0.986969, 7.288544, 4.619324;
-0.517426, 7.152863, 6.066589;
-1.443390, 6.795807, 8.099426;
-1.686188, 6.591095, 8.028015;
-2.078949, 6.134064, 8.078003;
-1.914703, 6.243561, 7.342468;
-1.602875, 6.098358, 6.645020;
-0.926849, 5.696075, 7.332947;
-0.714996, 6.119781, 8.011353;
-1.769501, 9.733185, 1.612915;
-0.748322, 9.773651, 2.807861;
-1.272003, 6.898163, 8.147034;
-1.581451, 7.193329, 7.485291;
-1.640961, 7.567047, 4.307495;
-2.050385, 7.152863, 3.426758;
-1.726654, 7.498016, 5.226318;
-1.626678, 7.283783, 8.608826;
-1.217255, 5.427094, 8.223206;
-1.467194, 6.655365, 6.637878;
-2.181305, 7.221893, 0.077576;
0.825104, 8.214508, 4.993042;
1.115509, 7.276642, 10.313171;
0.125275, 7.229034, 12.650696;
-0.131805, 6.564911, 10.198914;
-0.919708, 5.779388, 6.935425;
-0.534088, 6.548248, 4.662170;
0.013397, 6.948151, 4.916870;
-0.693573, 6.526825, 4.121826;
-2.036102, 7.412323, 4.386047;
-1.619537, 7.405182, 7.321045;
-1.519562, 6.986237, 9.715698;
-1.419586, 6.248322, 9.058716;
-2.124176, 6.136444, 7.870911;
-1.476715, 6.467316, 6.426025;
-1.955170, 6.469696, 7.099670;
-1.302948, 6.548248, 7.268677;
0.798920, 7.259979, 7.854248;
0.406158, 6.629181, 9.063477;
-0.674530, 5.960297, 9.901367;
-0.803070, 6.641083, 7.875671;
-0.500763, 6.786285, 5.752380;
-0.286530, 6.681549, 5.761902;
-0.541229, 6.576813, 6.735474;
-0.641205, 6.374481, 7.592407;
-0.450775, 6.214996, 6.668823;
-1.676666, 7.269501, 3.543396;
-2.419342, 7.267120, 5.273926;
-1.110138, 6.695831, 8.394592;
-0.631683, 6.583954, 7.863770;
-1.202972, 6.719635, 5.511963;
-1.640961, 6.821991, 5.002563;
-1.462433, 6.888641, 7.223450;
-0.698334, 6.331635, 8.573120;
-0.488861, 6.024567, 8.573120;
0.375214, 7.586090, 4.757385;
1.241669, 7.388519, 5.973755;
0.401398, 6.662506, 10.306030;
-0.024689, 6.574432, 10.727356;
-0.388885, 6.310211, 8.256531;
-1.012543, 6.476837, 6.447449;
-0.462677, 6.929108, 5.838074;
-0.500763, 6.664886, 6.049927;
-0.700714, 6.860077, 6.704529;
-0.422211, 6.648224, 7.071106;
-0.207977, 6.303070, 6.799744;
-1.053009, 6.222137, 7.135376;
-1.031586, 6.495880, 6.590271;
-2.771637, 7.086212, 6.659302;
-2.431244, 6.798187, 7.249634;
-1.500519, 6.576813, 7.380554;
-0.964935, 6.712494, 6.311768;
-1.126801, 6.419708, 7.033020;
-1.702850, 6.648224, 8.106567;
-2.419342, 6.498260, 7.611450;
-2.038483, 5.391388, 6.078491;
1.084564, 7.048126, 6.823547;
0.717987, 7.119537, 7.330566;
-0.795929, 6.291168, 9.089661;
-0.550751, 6.617279, 8.987305;
-0.365082, 6.612518, 7.547180;
-0.655487, 6.405426, 6.616455;
-0.781647, 6.750580, 5.607178;
-1.231537, 6.605377, 5.835693;
-1.138702, 6.372101, 6.959229;
-0.650726, 6.157867, 8.320801;
0.137177, 6.200714, 8.956360;
-2.526459, 8.202606, 3.721924;
-3.319122, 6.888641, 4.352722;
-2.252716, 6.779144, 7.709045;
-1.345795, 6.755341, 8.596924;
-1.338654, 6.481598, 7.478149;
-1.676666, 6.572052, 5.266785;
-2.157501, 6.476837, 5.885681;
0.551361, 7.305206, 2.684082;
1.608246, 7.236176, 6.697388;
0.165741, 6.391144, 10.258423;
-1.019684, 6.714874, 9.968018;
-1.283905, 6.533966, 8.670715;
-0.903046, 6.443512, 8.451721;
-0.419830, 6.831512, 7.416260;
0.018158, 7.002899, 5.647644;
0.275238, 7.171906, 5.192993;
0.329987, 6.529205, 5.849976;
-2.307465, 8.078827, 1.631958;
-2.155121, 6.105499, 6.406982;
-1.274384, 6.852936, 10.175110;
-0.619781, 6.845795, 9.049194;
-1.126801, 6.602997, 6.633118;
-1.629059, 6.593475, 5.838074;
-1.774261, 6.253082, 6.154663;
-1.281525, 6.219757, 7.932800;
1.403534, 8.040741, 7.194885;
1.513031, 7.002899, 9.101562;
-0.157990, 6.672028, 10.708313;
-0.769745, 6.676788, 8.573120;
-0.645966, 6.567291, 7.340088;
-0.945892, 6.812469, 6.637878;
-0.536469, 7.274261, 5.366760;
-0.124664, 7.202850, 5.707153;
0.068146, 7.007660, 6.564087;
-2.176544, 8.016937, 1.253479;
-2.735931, 5.674652, 7.030640;
-1.676666, 6.562531, 11.848511;
-1.326752, 6.381622, 10.391724;
-1.405304, 6.172150, 7.061584;
-1.053009, 6.522064, 4.850220;
-1.210114, 6.524445, 4.312256;
0.694183, 7.338531, 4.347961;
0.829865, 6.562531, 8.775452;
0.251434, 6.533966, 11.489075;
-0.253204, 6.564911, 10.015625;
-0.512665, 6.269745, 8.694519;
-0.441254, 6.533966, 7.759033;
-0.584076, 6.398285, 5.359619;
-0.517426, 7.283783, 5.711914;
-0.693573, 7.040985, 6.492676;
-1.105377, 6.962433, 7.787598;
-3.052521, 5.996002, 2.224670;
-3.057281, 8.243073, 3.098267;
-2.081329, 7.129059, 9.522888;
-2.474091, 6.893402, 9.380066;
-1.614777, 6.607758, 6.928284;
-1.631439, 6.367340, 6.009460;
-1.748077, 6.431610, 4.950195;
-1.652863, 6.257843, 6.595032;
0.101471, 7.174286, -0.629395;
3.298309, 8.550140, 5.500061;
0.351410, 5.805573, 11.931824;
-0.574554, 6.741058, 11.020142;
-0.303192, 6.700592, 8.644531;
-0.745941, 6.743439, 7.449585;
-0.941132, 7.062408, 4.888306;
-0.600739, 6.719635, 4.683594;
-0.165131, 6.750580, 6.747375;
-0.762604, 6.357819, 9.103943;
-0.810211, 6.981476, 8.470764;
-1.657623, 8.328766, 1.027344;
-2.366974, 6.691071, 4.352722;
-2.731171, 6.429230, 11.460510;
-2.064667, 6.810089, 9.772827;
-1.426727, 6.945770, 4.812134;
-0.465057, 7.393280, 2.748352;
-1.105377, 6.679169, 6.359375;
-0.700714, 6.781525, 4.945435;
0.732269, 7.126678, 7.018738;
0.251434, 6.707733, 9.063477;
-0.196075, 6.824371, 10.070374;
-1.045868, 6.786285, 9.101562;
-1.269623, 6.464935, 7.730469;
-0.784027, 6.807709, 6.645020;
0.084808, 7.300446, 4.359863;
0.256195, 7.302826, 5.128723;
-0.662628, 7.002899, 7.033020;
-0.515045, 6.407806, 8.339844;
-0.962555, 7.562286, 3.019714;
-2.666901, 6.852936, 4.597900;
-3.157257, 5.993622, 10.746399;
-2.321747, 6.155487, 10.794006;
-1.469574, 6.474457, 5.947571;
-0.174652, 7.064789, -0.210449;
1.191681, 7.993134, 5.071594;
0.044342, 6.638702, 11.186768;
-0.519806, 6.067413, 11.262939;
-0.117523, 6.245941, 7.844727;
-0.041351, 6.833893, 4.593140;
-1.164886, 8.340668, 1.415344;
-3.142975, 6.100739, 7.642395;
-2.007538, 6.522064, 10.951111;
-1.019684, 6.407806, 7.592407;
-0.772125, 6.545868, 3.419617;
0.791779, 7.305206, 6.223694;
0.039581, 6.110260, 10.015625;
-0.267487, 6.395905, 9.813293;
0.544220, 6.645844, 7.154419;
-0.250824, 6.131683, 4.838318;
-1.714752, 7.609894, 2.203247;
-2.524078, 6.145966, 8.299377;
-2.990631, 3.808441, 10.644043;
-2.488373, 7.071930, 8.416016;
-0.964935, 7.148102, 8.163696;
-0.814972, 5.805573, 7.870911;
-0.484100, 5.665131, 6.804504;
-0.881622, 6.174530, 6.085632;
0.091949, 6.862457, 7.587646;
0.729889, 6.945770, 8.620728;
-1.081573, 5.822235, 9.349121;
-1.326752, 5.096222, 8.513611;
-0.043732, 6.119781, 6.352234;
-0.615021, 6.331635, 5.485779;
-1.633820, 7.050507, 4.043274;
-3.359589, 6.588715, 6.535522;
-2.909698, 6.181671, 9.489563;
-2.017059, 5.891266, 9.218201;
-0.888763, 5.929352, 7.197266;
-2.305084, 5.922211, 7.242493;
0.627533, 7.921722, 7.275818;
2.084320, 7.352814, 8.970642;
-0.410309, 5.929352, 12.438843;
-1.833771, 5.886505, 9.737122;
-1.529083, 5.996002, 7.435303;
-1.433868, 5.805573, 5.669067;
0.415680, 6.798187, 4.531250;
-0.081818, 7.595612, 2.731689;
-2.052765, 7.071930, 5.904724;
-0.893524, 6.838654, 8.873047;
-0.457916, 6.055511, 8.639771;
