-2.616913, 4.008392, 8.820679;
-2.514557, 4.056000, 8.801636;
-2.595490, 4.027435, 8.370789;
-2.704987, 4.094086, 8.287476;
-2.624054, 4.056000, 8.177979;
-2.550262, 4.027435, 8.546936;
-2.500275, 3.953644, 8.794495;
-2.507416, 4.025055, 8.663574;
-2.402679, 3.975067, 8.449341;
-2.497894, 3.998871, 8.406494;
-2.483612, 3.967926, 8.489807;
-2.452667, 3.979828, 8.706421;
-2.495514, 3.958405, 8.513611;
-2.383636, 4.015533, 8.468384;
-2.424103, 3.920319, 8.370789;
-2.588348, 3.960785, 8.218445;
-2.597870, 3.977448, 8.454102;
-2.602631, 3.984589, 8.604065;
-2.443146, 3.965546, 8.596924;
-2.350311, 3.884613, 8.416016;
-2.397919, 3.891754, 8.325562;
-2.271759, 3.848907, 8.208923;
-2.209869, 3.872711, 8.189880;
-2.171783, 3.796539, 8.330322;
-2.300323, 3.822723, 8.466003;
-2.402679, 3.744171, 8.651672;
-2.362213, 3.820343, 8.944458;
-2.021820, 3.484711, 8.777832;
-1.971832, 3.510895, 8.830200;
-2.193207, 3.534698, 8.554077;
-2.314606, 3.396637, 8.877808;
-1.357697, 3.413300, 8.958740;
-0.700714, 2.677765, 8.849243;
-0.500763, 2.246918, 9.311035;
-0.426971, 2.515900, 9.646667;
-0.945892, 3.172882, 9.927551;
-1.286285, 3.268097, 9.987061;
-0.684052, 2.420685, 9.201538;
-0.662628, 2.370697, 8.951599;
-0.722137, 2.682526, 9.487183;
-0.898285, 2.913422, 9.641907;
-0.741180, 2.818207, 9.718079;
-0.931610, 2.313568, 9.434814;
-0.341278, 1.932709, 9.244385;
-0.179413, 1.787506, 9.594299;
-0.224640, 1.766083, 9.922791;
-0.381744, 1.854156, 9.746643;
-0.403168, 1.963654, 9.594299;
-0.329376, 1.773224, 9.420532;
-0.434113, 1.499481, 9.308655;
-0.584076, 1.694672, 9.437195;
-0.598358, 1.839874, 9.415771;
-0.381744, 1.587555, 9.501465;
-0.077057, 1.537567, 9.618103;
-0.143707, 1.523285, 9.618103;
-0.607880, 1.290009, 9.722839;
-0.550751, 1.530426, 9.918030;
-0.346039, 1.556610, 9.525269;
-0.343658, 1.425690, 9.406250;
-0.560272, 1.375702, 9.403870;
-0.724518, 1.375702, 9.484802;
-0.567413, 1.630402, 9.370544;
-0.557892, 1.673248, 9.361023;
-0.707855, 1.668488, 9.446716;
-0.767365, 1.877960, 9.332458;
-0.874481, 1.708954, 9.158691;
-0.867340, 1.678009, 9.256287;
-0.905426, 1.699432, 9.520508;
-0.612640, 1.823212, 9.265808;
-0.829254, 1.704193, 9.539551;
-0.814972, 1.770844, 9.411011;
-0.779266, 1.751801, 9.158691;
-0.926849, 1.749420, 9.391968;
-0.824493, 1.839874, 9.418152;
-0.895905, 1.842255, 9.206299;
-0.891144, 1.904144, 9.103943;
-0.819733, 1.966034, 9.263428;
-0.655487, 1.892242, 9.311035;
-0.550751, 1.892242, 9.296753;
-0.567413, 1.618500, 9.168213;
-0.486481, 2.515900, 9.149170;
-0.317474, 2.187408, 9.051575;
-0.269867, 2.373077, 9.337219;
-0.050873, 2.099335, 9.468140;
-0.046112, 2.135040, 9.670471;
0.141937, 2.156464, 9.613342;
0.194305, 2.170746, 9.384827;
0.089569, 2.246918, 9.094421;
-0.017548, 2.273102, 9.284851;
0.180023, 2.294525, 9.080139;
0.387115, 2.344513, 9.172974;
0.427582, 2.320709, 9.351501;
0.477570, 2.377838, 9.284851;
0.501373, 2.265961, 9.456238;
0.651337, 2.218353, 9.332458;
0.875092, 2.296906, 9.515747;
0.891754, 2.227875, 9.618103;
0.675140, 2.161224, 9.587158;
0.272858, 1.977936, 9.475281;
0.622772, 2.046967, 9.503845;
0.658478, 2.201691, 9.537170;
0.456146, 2.092194, 9.308655;
0.449005, 2.146942, 9.118225;
0.206207, 2.146942, 9.001587;
0.110992, 2.208832, 9.237244;
0.265717, 2.175507, 9.591919;
0.484711, 2.123138, 9.634766;
0.518036, 2.204071, 9.265808;
0.249054, 2.104095, 9.213440;
0.182404, 2.042206, 9.170593;
0.213348, 2.016022, 9.644287;
0.308563, 1.925568, 9.470520;
0.239532, 1.987457, 9.449097;
0.339508, 2.056488, 9.444336;
0.175262, 1.877960, 9.299133;
0.015778, 1.985077, 9.001587;
0.184784, 1.949371, 9.541931;
-0.108002, 1.847015, 9.639526;
0.103851, 1.758942, 9.668091;
0.077667, 2.080292, 9.406250;
-0.922089, 2.092194, 8.980164;
0.608490, 1.827972, 8.799255;
0.175262, 2.018402, 9.368164;
0.127655, 2.273102, 9.113464;
0.258575, 2.349274, 8.880188;
0.520416, 2.415924, 9.196777;
0.479950, 2.477814, 9.313416;
0.594208, 2.596832, 9.353882;
0.553741, 2.404022, 9.489563;
0.422821, 2.513519, 9.099182;
0.670380, 2.606354, 9.130127;
0.625153, 2.239777, 9.361023;
0.748932, 2.185028, 9.522888;
1.313080, 2.782501, 9.587158;
1.358307, 2.739655, 9.256287;
1.213104, 2.858673, 8.651672;
1.308319, 2.849152, 8.485046;
1.324982, 2.742035, 9.011108;
1.022675, 2.737274, 8.851624;
0.856049, 2.634918, 8.606445;
0.556122, 2.446869, 8.461243;
0.872711, 2.692047, 8.825439;
1.036957, 2.715851, 9.187256;
0.765594, 2.537323, 9.084900;
0.282379, 2.346893, 9.001587;
0.080048, 2.094574, 9.699036;
0.279999, 2.087433, 10.184631;
0.358551, 2.225494, 10.089417;
0.080048, 2.334991, 9.363403;
0.070526, 2.544464, 8.889709;
0.070526, 2.701569, 8.665955;
0.251434, 2.677765, 9.196777;
0.246674, 2.454010, 9.458618;
0.015778, 2.282623, 9.610962;
-0.103241, 2.168365, 9.589539;
0.082428, 2.254059, 9.663330;
0.096710, 2.306427, 9.875183;
0.125275, 2.223114, 9.630005;
0.037201, 2.218353, 9.437195;
0.208588, 2.242157, 9.549072;
-0.062775, 2.025543, 9.320557;
-0.236542, 1.913666, 9.699036;
0.144318, 2.025543, 9.801392;
0.003876, 2.096954, 9.303894;
-0.174652, 2.051727, 9.139648;
0.084808, 2.182648, 9.315796;
0.534698, 2.468292, 9.418152;
0.368073, 2.373077, 9.318176;
0.063385, 2.185028, 9.525269;
-0.134186, 2.101715, 9.425293;
