-0.969696, 3.103851, 7.918518;
-0.826874, 3.615631, 8.018494;
-0.469818, 3.908417, 8.089905;
-0.669769, 3.989349, 8.708801;
-0.853058, 4.110748, 8.630249;
-0.146088, 3.763214, 8.389832;
-0.679291, 3.875092, 9.396729;
-0.512665, 4.120270, 9.096802;
0.332367, 4.417816, 8.939697;
-0.012787, 4.194061, 9.777588;
0.410919, 4.434479, 8.930176;
-0.062775, 4.422577, 8.368408;
-0.281769, 4.817719, 8.192261;
-0.015167, 4.653473, 8.758789;
-0.055634, 4.536835, 9.337219;
0.020538, 4.774872, 9.203918;
-0.060394, 4.784393, 8.699280;
0.018158, 4.732025, 8.235107;
-0.250824, 4.705841, 8.442200;
-0.248444, 4.717743, 8.627869;
-0.215118, 4.679657, 8.713562;
0.018158, 4.534454, 8.673096;
0.115753, 4.515411, 8.168457;
-0.155609, 4.551117, 7.847107;
-0.115143, 4.660614, 8.166077;
-0.693573, 4.662994, 8.713562;
-0.524567, 4.517792, 8.166077;
-0.569794, 4.610626, 8.242249;
-0.507904, 4.801056, 8.499329;
-0.522186, 4.960541, 8.144653;
-0.434113, 4.922455, 8.194641;
-0.355560, 4.779633, 8.377930;
-0.460297, 4.786774, 8.206543;
-0.179413, 4.972443, 8.623108;
0.906036, 5.291412, 8.494568;
-0.724518, 4.884369, 7.882812;
-0.112762, 4.727264, 7.640015;
0.268097, 4.905792, 7.413879;
0.149078, 4.972443, 8.158936;
0.277618, 4.855804, 9.353882;
-0.324615, 4.803436, 9.701416;
-0.403168, 4.520172, 9.649048;
-0.305573, 4.546356, 9.115845;
-0.936371, 4.543976, 8.523132;
-1.567169, 4.586823, 7.837585;
-2.171783, 4.513031, 8.366028;
-4.423615, 3.658478, 8.270813;
-3.019196, 3.667999, 8.104187;
-2.583588, 4.403534, 7.149658;
-1.683807, 4.232147, 6.790222;
-0.053253, 4.194061, 10.182251;
-1.819489, 4.767731, 6.533142;
-0.869720, 4.479706, 9.220581;
-0.717377, 4.258331, 9.013489;
-0.995880, 4.217865, 8.580261;
-0.522186, 4.798676, 7.728088;
-0.898285, 4.836761, 7.668579;
1.403534, 4.981964, 6.473633;
1.113129, 4.898651, 6.828308;
0.063385, 5.389008, 7.442444;
1.160736, 4.632050, 5.654785;
0.753693, 4.006012, 5.876160;
0.139557, 3.503754, 7.999451;
-0.227020, 3.744171, 13.038696;
4.495636, 5.698456, 13.843262;
0.634674, 2.939606, 9.092041;
-0.736420, 4.191681, 8.889709;
2.410431, 4.110748, 14.521667;
0.329987, 2.739655, 8.161316;
-0.534088, 5.422333, 8.061340;
-4.085602, 6.257843, 8.711182;
-4.135590, 5.724640, 9.339600;
-3.273895, 4.363068, 7.601929;
-1.583832, 4.372589, 7.994690;
-1.217255, 5.391388, 7.354370;
-0.791168, 5.139069, 8.644531;
-0.412689, 4.832001, 8.613586;
-0.688812, 4.841522, 8.751648;
-1.362457, 4.927216, 9.039673;
-0.576935, 4.717743, 8.330322;
0.565643, 4.455902, 9.291992;
-1.160126, 4.146454, 6.421265;
-2.293182, 4.448761, 7.492432;
-2.671661, 5.074799, 7.159180;
-2.090851, 5.517548, 7.168701;
-1.933746, 5.308075, 7.794739;
-2.062286, 5.158112, 8.082764;
-2.295563, 4.846283, 8.123230;
-1.481476, 5.120026, 7.806641;
-0.436493, 5.586578, 8.123230;
-0.400787, 5.319977, 8.037537;
-0.334137, 5.269989, 8.092285;
-0.567413, 4.986725, 7.620972;
-1.079193, 4.648712, 7.701904;
-1.412445, 5.160492, 8.061340;
-1.388641, 4.881989, 7.456726;
0.234772, 5.189056, 7.759033;
0.687042, 5.415192, 7.525757;
0.329987, 5.236664, 7.966125;
-0.165131, 4.391632, 7.459106;
-0.617401, 4.924835, 7.751892;
0.237152, 4.527313, 7.851868;
1.096466, 4.291656, 8.975403;
0.084808, 4.408295, 9.975159;
-0.217499, 4.248810, 9.703796;
-0.058014, 4.248810, 9.180115;
-0.074677, 4.508270, 8.844482;
-0.772125, 4.596344, 9.020630;
-0.969696, 4.908173, 9.287231;
-0.655487, 4.986725, 8.749268;
-0.129425, 4.993866, 8.580261;
0.734650, 4.877228, 6.621216;
0.413300, 5.305695, 8.294617;
-0.403168, 5.060516, 8.846863;
-0.217499, 5.055756, 8.389832;
0.572784, 4.672516, 8.075623;
-0.260345, 4.520172, 8.570740;
-0.603119, 4.936737, 9.568115;
-0.626923, 5.062897, 9.539551;
-0.717377, 4.896271, 8.973022;
-0.784027, 5.322357, 6.595032;
-0.905426, 6.238800, 6.230835;
-2.078949, 5.741302, 5.554810;
-1.429108, 5.636566, 6.342712;
-0.598358, 5.158112, 7.449585;
-0.569794, 5.053375, 8.349365;
-1.388641, 4.867706, 8.704041;
-1.643341, 5.012909, 8.699280;
-1.310089, 5.229523, 8.473145;
-1.217255, 5.110504, 8.013733;
-2.557404, 6.214996, 6.887817;
-2.097992, 4.693939, 5.647644;
-1.519562, 5.791290, 10.139404;
-1.707611, 2.789642, 9.770447;
1.617767, 2.834869, 10.177490;
0.787018, 2.742035, 9.870422;
-1.152985, 2.651581, 9.503845;
-0.005646, 5.746063, 8.285095;
-2.038483, 6.836273, 8.827820;
-1.088715, 3.556122, 6.473633;
-0.093719, 4.006012, 6.230835;
-3.147736, 5.810333, 7.104431;
-6.039886, 5.146210, 7.401978;
-3.414337, 6.681549, 5.721436;
-2.802582, 6.345917, 5.666687;
-3.630951, 5.893646, 7.385315;
-1.633820, 4.039337, 8.325562;
-3.683319, 3.689423, 9.163452;
-2.052765, 4.986725, 9.222961;
-1.222015, 3.299042, 12.027039;
0.232391, 3.299042, 10.146545;
-0.410309, 4.591583, 11.348633;
-1.733795, 4.558258, 11.377197;
-1.569550, 3.913177, 8.406494;
-2.474091, 3.687042, 7.223450;
-2.550262, 3.368073, 8.194641;
-0.038971, 5.041473, 8.615967;
-1.067291, 5.762726, 7.454346;
0.522797, 5.765106, 7.218689;
-0.817352, 5.217621, 8.611206;
-0.864960, 4.008392, 8.699280;
-0.876862, 3.886993, 9.884705;
0.596588, 4.855804, 10.029907;
0.177643, 4.679657, 8.673096;
-0.779266, 4.132172, 7.266296;
-0.050873, 5.093842, 9.039673;
0.315704, 4.448761, 10.310791;
-0.146088, 4.643951, 10.027527;
-0.046112, 4.563019, 7.980408;
-0.586456, 4.270233, 8.097046;
-0.645966, 4.472565, 7.494812;
0.006256, 4.743927, 7.789978;
-0.317474, 4.413055, 8.799255;
0.158600, 4.282135, 8.646912;
-0.053253, 4.565399, 8.044678;
-1.360077, 4.636810, 7.437683;
-1.505280, 4.601105, 7.594788;
-0.707855, 4.305939, 8.392212;
-0.072296, 4.522552, 8.851624;
0.189545, 3.746552, 8.589783;
-0.724518, 3.601349, 9.663330;
-0.515045, 3.720367, 9.815674;
-2.745453, 4.505890, 10.758301;
1.463043, 5.053375, 8.354126;
0.115753, 4.765350, 8.116089;
-0.355560, 3.996490, 8.432678;
-0.134186, 3.956024, 9.460999;
-0.250824, 3.703705, 9.006348;
0.487091, 5.008148, 9.413391;
1.075043, 3.827484, 7.935181;
-0.355560, 4.101227, 8.242249;
0.406158, 4.136932, 8.953979;
1.082184, 4.351166, 9.268188;
1.324982, 4.558258, 9.130127;
1.091705, 4.420197, 8.813538;
-0.405548, 4.372589, 8.654053;
0.515656, 4.020294, 7.009216;
-0.838776, 4.067902, 7.956604;
-0.476959, 3.784637, 8.556458;
-0.017548, 3.820343, 9.122986;
0.120514, 3.941742, 8.563599;
0.515656, 4.327362, 8.223206;
0.479950, 4.105988, 8.777832;
0.139557, 3.953644, 9.006348;
-0.255585, 3.810822, 9.034912;
-0.117523, 4.194061, 9.020630;
-0.329376, 3.903656, 8.444580;
-0.476959, 4.029816, 8.285095;
-0.098480, 3.827484, 9.501465;
-0.319855, 3.644196, 9.794250;
-0.684052, 3.618011, 9.072998;
-0.726898, 3.782257, 8.604065;
-0.536469, 3.748932, 8.865906;
-0.234161, 3.858429, 9.532410;
-0.579315, 3.589447, 9.106323;
-0.731659, 3.660858, 9.108704;
-0.793549, 3.653717, 8.875427;
-1.005402, 3.579926, 8.711182;
-0.572174, 3.794159, 8.720703;
-0.219879, 3.941742, 8.930176;
-0.517426, 3.829865, 8.520752;
-0.781647, 3.660858, 8.504089;
-0.905426, 3.603729, 8.761169;
-1.022064, 3.532318, 8.875427;
-0.886383, 3.548981, 9.101562;
-0.672150, 3.715607, 8.625488;
-0.312714, 3.970306, 8.454102;
-0.431732, 3.815582, 8.615967;
-0.629303, 3.553741, 9.234863;
-0.905426, 3.296661, 9.615723;
-0.719757, 3.372833, 9.560974;
-0.657867, 3.587067, 9.061096;
-0.838776, 3.763214, 8.413635;
-0.981598, 3.713226, 8.544556;
-0.912567, 3.715607, 8.611206;
-0.653107, 3.872711, 8.668335;
-0.465057, 3.894135, 8.918274;
-0.386505, 3.889374, 8.875427;
-0.581696, 3.789398, 8.911133;
-0.648346, 3.763214, 8.801636;
-0.534088, 3.827484, 8.732605;
-0.191315, 3.972687, 8.973022;
-0.312714, 3.967926, 8.711182;
-0.450775, 3.927460, 8.475525;
-0.467438, 3.708466, 9.056335;
-0.574554, 3.779877, 8.999207;
-0.234161, 3.977448, 9.049194;
