1.889130, 2.982452, 8.844482, 0, ;
1.832001, 3.051483, 8.925415, 0, ;
1.824860, 3.080048, 8.880188, 0, ;
1.808197, 3.065765, 8.873047, 0, ;
1.467804, 3.030060, 8.834961, 0, ;
1.567780, 3.063385, 8.568359, 0, ;
1.772491, 3.003876, 8.777832, 0, ;
1.855804, 3.030060, 8.808777, 0, ;
1.846283, 3.020538, 9.008728, 0, ;
1.855804, 3.051483, 8.927795, 0, ;
1.839142, 3.034821, 8.875427, 0, ;
1.848663, 3.032440, 8.925415, 0, ;
1.803436, 3.058624, 8.892090, 0, ;
1.820099, 3.053864, 8.901611, 0, ;
1.822479, 3.032440, 8.934937, 0, ;
1.855804, 3.001495, 8.949219, 0, ;
1.889130, 3.044342, 8.784973, 0, ;
1.815338, 2.980072, 8.858765, 0, ;
1.767731, 3.025299, 8.975403, 0, ;
1.822479, 3.061005, 8.953979, 0, ;
1.879608, 3.144318, 8.942078, 0, ;
1.948639, 3.103851, 8.787354, 0, ;
1.881989, 3.058624, 8.794495, 0, ;
1.805817, 3.022919, 9.034912, 0, ;
1.789154, 3.082428, 9.001587, 0, ;
1.827240, 3.094330, 8.856384, 0, ;
1.974823, 3.096710, 8.815918, 0, ;
1.955780, 3.094330, 8.839722, 0, ;
1.917694, 3.115753, 8.756409, 0, ;
1.851044, 3.053864, 8.989685, 0, ;
1.860565, 3.058624, 8.925415, 0, ;
1.896271, 3.258575, 8.873047, 0, ;
1.896271, 3.458527, 8.656433, 0, ;
1.943878, 3.220490, 8.796875, 0, ;
1.858185, 3.175262, 8.901611, 0, ;
1.843903, 2.980072, 8.992065, 0, ;
1.893890, 3.120514, 8.761169, 0, ;
1.920074, 3.075287, 8.827820, 0, ;
1.924835, 3.187164, 8.773071, 0, ;
1.822479, 3.172882, 8.920654, 0, ;
1.822479, 3.239532, 8.927795, 0, ;
1.896271, 3.218109, 8.830200, 0, ;
2.012909, 3.189545, 8.744507, 0, ;
2.041473, 2.977692, 8.889709, 0, ;
2.074799, 3.046722, 8.839722, 0, ;
2.043854, 3.072906, 8.851624, 0, ;
1.903412, 3.296661, 8.675476, 0, ;
1.948639, 3.130035, 8.799255, 0, ;
1.960541, 3.058624, 8.787354, 0, ;
2.067657, 3.030060, 8.868286, 0, ;
1.951019, 3.177643, 8.775452, 0, ;
1.858185, 3.308563, 8.780212, 0, ;
1.860565, 3.189545, 8.837341, 0, ;
2.017670, 3.006256, 9.077759, 0, ;
2.020050, 3.041962, 8.854004, 0, ;
2.086700, 3.149078, 8.701660, 0, ;
1.996246, 3.153839, 8.806396, 0, ;
1.951019, 3.106232, 9.039673, 0, ;
1.905792, 3.156219, 8.849243, 0, ;
1.820099, 3.096710, 8.863525, 0, ;
1.991486, 3.082428, 8.884949, 0, ;
2.136688, 3.044342, 8.858765, 0, ;
2.070038, 3.096710, 8.684998, 0, ;
1.917694, 3.144318, 8.765930, 0, ;
1.798676, 3.184784, 8.892090, 0, ;
1.910553, 3.149078, 8.918274, 0, ;
1.931976, 2.941986, 8.944458, 0, ;
2.053375, 3.094330, 8.830200, 0, ;
1.953400, 3.011017, 8.811157, 0, ;
1.967682, 3.196686, 8.796875, 0, ;
1.824860, 2.977692, 8.982544, 0, ;
1.865326, 3.103851, 8.942078, 0, ;
1.886749, 3.120514, 8.770691, 0, ;
2.050995, 3.077667, 8.930176, 0, ;
2.020050, 3.232391, 8.720703, 0, ;
1.974823, 3.089569, 8.804016, 0, ;
1.931976, 2.996735, 8.930176, 0, ;
1.905792, 2.965790, 9.042053, 0, ;
1.884369, 3.063385, 8.951599, 0, ;
1.858185, 3.218109, 8.756409, 0, ;
2.001007, 3.137177, 8.742126, 0, ;
2.031952, 3.275238, 8.851624, 0, ;
1.958160, 3.172882, 8.725464, 0, ;
1.974823, 3.170502, 8.756409, 0, ;
1.898651, 3.080048, 8.837341, 0, ;
1.922455, 3.022919, 9.027771, 0, ;
1.920074, 3.130035, 9.008728, 0, ;
1.941498, 3.120514, 8.834961, 0, ;
1.993866, 3.034821, 8.796875, 0, ;
1.955780, 2.982452, 8.984924, 0, ;
1.967682, 2.961029, 8.965881, 0, ;
1.903412, 3.132416, 8.773071, 0, ;
2.070038, 3.068146, 8.727844, 0, ;
1.929596, 2.980072, 9.175354, 0, ;
1.917694, 3.032440, 8.903992, 0, ;
1.872467, 3.106232, 8.727844, 0, ;
1.898651, 3.106232, 8.932556, 0, ;
1.915314, 3.089569, 8.939697, 0, ;
1.898651, 3.053864, 8.854004, 0, ;
1.903412, 3.070526, 8.782593, 0, ;
