0.088257, 0.590179, 9.469177, 0, ;
0.096542, 0.519592, 9.660248, 0, ;
0.178665, 0.593903, 9.356766, 0, ;
0.179947, 0.559464, 9.584274, 0, ;
0.185928, 0.551102, 9.525269, 0, ;
0.157486, 0.520370, 9.558502, 0, ;
0.014343, 0.571838, 9.552826, 0, ;
-0.006668, 0.609756, 9.497360, 0, ;
0.161346, 0.578079, 9.475098, 0, ;
0.206070, 0.564697, 9.554565, 0, ;
0.193710, 0.551926, 9.527573, 0, ;
0.099670, 0.551865, 9.550690, 0, ;
0.102097, 0.591339, 9.540054, 0, ;
0.146652, 0.535507, 9.563278, 0, ;
0.158417, 0.518356, 9.516266, 0, ;
0.156052, 0.538803, 9.508926, 0, ;
0.122620, 0.564026, 9.499847, 0, ;
0.100586, 0.543976, 9.552872, 0, ;
0.120712, 0.551697, 9.598709, 0, ;
0.128067, 0.555313, 9.517288, 0, ;
0.091064, 0.528168, 9.532181, 0, ;
0.139511, 0.559372, 9.460922, 0, ;
0.132492, 0.525467, 9.461288, 0, ;
0.178238, 0.587997, 9.563324, 0, ;
0.109070, 0.584641, 9.431229, 0, ;
0.115967, 0.574890, 9.535172, 0, ;
0.135590, 0.575348, 9.527557, 0, ;
0.133881, 0.551514, 9.508148, 0, ;
0.097900, 0.598114, 9.558456, 0, ;
0.113739, 0.562546, 9.559006, 0, ;
0.113403, 0.568756, 9.607239, 0, ;
0.130692, 0.565231, 9.529312, 0, ;
0.122894, 0.580658, 9.532410, 0, ;
0.160980, 0.611603, 9.525269, 0, ;
0.108612, 0.604462, 9.496704, 0, ;
0.208588, 0.411652, 9.425293, 0, ;
-0.186554, 0.559235, 9.251526, 0, ;
0.170502, 0.490204, 9.763306, 0, ;
-0.022308, 0.444977, 9.446716, 0, ;
0.199066, 0.568756, 9.484802, 0, ;
0.113373, 0.687775, 9.553833, 0, ;
0.132416, 0.592560, 9.706177, 0, ;
0.194305, 0.561615, 9.470520, 0, ;
0.149078, 0.563995, 9.615723, 0, ;
0.144318, 0.566376, 9.589539, 0, ;
0.160980, 0.583038, 9.520508, 0, ;
0.187164, 0.566376, 9.518127, 0, ;
0.194305, 0.587799, 9.551453, 0, ;
0.114304, 0.516724, 9.639404, 0, ;
0.146942, 0.563995, 9.558868, 0, ;
0.115570, 0.534714, 9.540619, 0, ;
0.127182, 0.564651, 9.524612, 0, ;
0.125290, 0.557098, 9.560684, 0, ;
0.140106, 0.575958, 9.536850, 0, ;
0.114655, 0.545410, 9.561234, 0, ;
0.120178, 0.522400, 9.535034, 0, ;
0.143738, 0.570724, 9.560944, 0, ;
0.172760, 0.630127, 9.542023, 0, ;
0.166565, 0.578278, 9.545868, 0, ;
0.134659, 0.587219, 9.455688, 0, ;
0.130295, 0.528625, 9.551331, 0, ;
0.131851, 0.573517, 9.547119, 0, ;
0.167740, 0.582626, 9.553436, 0, ;
0.163361, 0.535431, 9.544312, 0, ;
0.191925, 0.623505, 9.560974, 0, ;
0.099091, 0.516388, 9.549072, 0, ;
0.139557, 0.542572, 9.625244, 0, ;
0.206207, 0.630646, 9.587158, 0, ;
0.132416, 0.590179, 9.572876, 0, ;
0.115753, 0.537811, 9.503845, 0, ;
0.180023, 0.573517, 9.556213, 0, ;
0.163361, 0.590179, 9.503845, 0, ;
0.106232, 0.523529, 9.549072, 0, ;
0.137177, 0.561615, 9.546692, 0, ;
0.153839, 0.552094, 9.563354, 0, ;
0.118134, 0.521149, 9.546692, 0, ;
0.160980, 0.573517, 9.608582, 0, ;
0.184784, 0.583038, 9.570496, 0, ;
0.163361, 0.509247, 9.575256, 0, ;
0.139557, 0.561615, 9.491943, 0, ;
0.127655, 0.571136, 9.556213, 0, ;
0.137177, 0.580658, 9.520508, 0, ;
0.170502, 0.544952, 9.563354, 0, ;
0.158600, 0.561615, 9.570496, 0, ;
0.177643, 0.540192, 9.527649, 0, ;
0.187164, 0.578278, 9.484802, 0, ;
0.058624, 0.533051, 9.501465, 0, ;
0.120514, 0.599701, 9.582397, 0, ;
0.180023, 0.571136, 9.591919, 0, ;
0.191925, 0.625885, 9.465759, 0, ;
0.180023, 0.575897, 9.541931, 0, ;
0.170502, 0.556854, 9.468140, 0, ;
0.127655, 0.561615, 9.549072, 0, ;
0.113373, 0.561615, 9.491943, 0, ;
0.177643, 0.552094, 9.508606, 0, ;
0.210968, 0.580658, 9.489563, 0, ;
0.163361, 0.552094, 9.520508, 0, ;
0.156219, 0.571136, 9.465759, 0, ;
0.151459, 0.533051, 9.580017, 0, ;
