-3.300079, 3.008636, 5.957092;
-3.757111, 3.087189, 6.545044;
-4.078461, 3.237152, 6.464111;
-4.014191, 3.320465, 6.390320;
-4.216522, 3.475189, 7.235352;
-3.802338, 3.803680, 8.354126;
-5.204376, 4.003632, 10.194153;
-8.053680, 3.946503, 12.143677;
-10.193634, 3.318085, 13.169617;
-10.493561, 2.596832, 12.096069;
-8.798737, 2.215973, 10.279846;
-6.851593, 1.942230, 9.377686;
-6.675446, 1.918427, 9.720459;
-7.325287, 1.835114, 10.391724;
-6.599274, 1.532806, 9.213440;
-5.351959, 1.418549, 7.918518;
-4.337921, 1.444733, 6.471252;
-3.868988, 1.528046, 5.535767;
-3.440521, 1.989838, 4.312256;
-3.835663, 2.215973, 3.053040;
-4.890167, 2.530182, 1.272522;
-5.240082, 2.949127, 1.005920;
-5.273407, 3.246674, 0.060913;
-4.894928, 1.720856, 0.425110;
-3.757111, 0.347382, 1.912842;
-1.745697, -1.837799, 5.364380;
1.698700, -3.270782, 10.946350;
3.350677, -3.282684, 17.649475;
1.934357, -3.304108, 18.846802;
1.265472, -2.937531, 12.614990;
0.394257, -3.275543, 6.816406;
0.710846, -4.965607, 8.611206;
1.367828, -6.812775, 14.769226;
3.531586, -7.507843, 19.177673;
4.424225, -6.641388, 18.515930;
4.036224, -5.282196, 15.595215;
4.459930, -4.425262, 12.407898;
4.659882, -3.527863, 8.444580;
3.003143, -3.087494, 7.666199;
-1.179169, -2.397186, 5.971375;
-4.609283, -0.723785, 1.224915;
-4.430756, 1.109100, 2.165161;
-4.525970, 2.594452, 1.286804;
-5.899445, 3.946503, -4.230896;
-7.437164, 4.774872, -2.909790;
-7.251495, 5.248566, -0.603210;
-7.127716, 5.296173, 0.658386;
-6.294586, 4.881989, 3.000671;
-6.004181, 4.491608, 4.624084;
-5.725677, 4.272614, 4.997803;
-6.520721, 4.336884, 4.488403;
-7.848969, 4.522552, 4.585999;
-9.788971, 4.653473, 3.662415;
-9.755646, 4.522552, 5.440552;
-11.705170, 4.027435, 8.563599;
-13.185760, 4.072662, 11.272461;
-13.471405, 3.796539, 10.710693;
-12.623993, 3.384735, 8.668335;
-11.167206, 3.030060, 7.980408;
-10.312653, 2.580170, 8.316040;
-9.919891, 2.411163, 9.163452;
-8.617828, 2.180267, 8.487427;
-6.727814, 2.013641, 6.866394;
-5.090118, 1.794647, 5.742859;
-3.809479, 1.849396, 4.531250;
-3.252472, 1.906525, 3.300598;
-3.369110, 1.951752, 2.434143;
-3.902313, 2.089813, 2.188965;
-4.480743, 2.258820, 2.191345;
-5.009186, 2.518280, 1.389160;
-4.844940, 2.532562, 2.043762;
-4.990143, 2.392120, 3.250610;
-4.230804, 2.265961, 3.481506;
-3.902313, 2.382599, 4.376526;
-3.892792, 2.620636, 4.707397;
-4.299835, 2.699188, 5.719055;
-5.666168, 3.001495, 8.232727;
-6.365997, 3.729889, 9.044434;
-6.634979, 4.520172, 7.244873;
-8.679718, 5.127167, 8.263672;
-12.383575, 4.729645, 13.783752;
-13.169098, 3.798920, 17.242432;
-11.062469, 3.429962, 16.068909;
-8.098907, 3.772736, 11.972290;
-6.965851, 4.315460, 9.344360;
-8.067963, 4.401154, 8.213684;
-8.513092, 4.170258, 6.740234;
-7.215790, 4.120270, 4.716919;
-5.344818, 3.936981, 3.871887;
-3.345306, 3.986969, 2.772156;
-2.207489, 3.865570, 2.581726;
-2.873993, 4.022675, 3.612427;
-2.721649, 3.822723, 3.638611;
-2.207489, 3.294281, 5.302490;
-2.857330, 2.982452, 7.532898;
-1.626678, 3.034821, 7.009216;
-0.467438, 3.125275, 6.323669;
-0.586456, 2.994354, 6.716431;
-1.214874, 3.101471, 7.259155;
-1.510040, 3.232391, 8.085144;
-1.671906, 3.272858, 9.441956;
-1.060150, 3.315704, 10.705933;
-2.190826, 2.842010, 14.307434;
-2.643097, 3.177643, 14.971558;
-2.081329, 2.989594, 13.971802;
-1.850433, 2.573029, 12.886353;
-0.719757, 2.156464, 14.821594;
-0.250824, 2.339752, 13.452881;
-0.750702, 2.356415, 13.321960;
-0.976837, 2.030304, 12.653076;
-1.026825, 1.956512, 10.751160;
-0.724518, 2.008881, 8.682617;
0.046722, 1.992218, 7.071106;
0.268097, 2.075531, 5.547668;
-0.319855, 1.763702, 5.342957;
-0.331757, 1.463776, 6.373657;
-0.576935, 1.678009, 6.580750;
-1.645721, 1.946991, 5.507202;
-1.607635, 2.154083, 4.293213;
-1.122040, 2.192169, 4.731201;
-1.210114, 2.137421, 6.528381;
-1.217255, 2.185028, 6.718811;
-1.329132, 2.449249, 6.711670;
-0.381744, 3.118134, 7.663818;
0.058624, 3.582306, 8.646912;
-0.460297, 4.003632, 10.072754;
-0.693573, 5.108124, 10.603577;
-1.226776, 5.665131, 12.212708;
-2.102753, 6.150726, 13.393372;
-2.847809, 6.129303, 13.940857;
-2.890656, 5.381866, 14.126526;
-1.645721, 5.181915, 11.748535;
-0.465057, 5.415192, 9.375305;
