-0.576935, 6.586334, 7.299622, 0, ;
-0.688812, 6.569672, 7.187744, 0, ;
-1.014923, 6.631561, 7.109192, 0, ;
-0.538849, 6.660126, 7.466248, 0, ;
-0.762604, 6.660126, 7.187744, 0, ;
-0.600739, 6.664886, 7.394836, 0, ;
-0.548370, 6.510162, 7.330566, 0, ;
-0.762604, 6.610138, 7.056824, 0, ;
-0.726898, 6.652985, 7.247253, 0, ;
-0.605499, 6.545868, 7.187744, 0, ;
-0.674530, 6.557770, 6.985413, 0, ;
-0.400787, 6.474457, 7.261536, 0, ;
-0.310333, 6.505402, 7.394836, 0, ;
-0.203217, 6.422089, 7.697144, 0, ;
-0.353180, 6.474457, 7.342468, 0, ;
-0.429352, 6.407806, 7.309143, 0, ;
-0.205597, 6.317352, 7.435303, 0, ;
-0.336517, 6.324493, 7.278198, 0, ;
-0.172272, 6.214996, 7.723328, 0, ;
-0.077057, 6.360199, 7.754272, 0, ;
-0.260345, 6.338776, 7.394836, 0, ;
-0.586456, 6.110260, 7.287720, 0, ;
-0.365082, 6.238800, 7.563843, 0, ;
0.127655, 6.217377, 7.866150, 0, ;
0.018158, 6.124542, 7.704285, 0, ;
0.041962, 6.257843, 7.718567, 0, ;
-0.072296, 6.162628, 7.466248, 0, ;
-0.188934, 6.188812, 7.768555, 0, ;
0.139557, 6.124542, 7.632874, 0, ;
-0.131805, 6.129303, 7.516235, 0, ;
-0.110382, 6.219757, 7.575745, 0, ;
0.101471, 6.079315, 7.532898, 0, ;
0.025299, 6.098358, 7.673340, 0, ;
-0.181793, 6.157867, 7.530518, 0, ;
-0.210358, 6.260223, 7.692383, 0, ;
-0.105621, 6.267365, 7.751892, 0, ;
-0.241302, 6.253082, 7.632874, 0, ;
-0.210358, 6.229279, 7.582886, 0, ;
-0.086578, 6.207855, 7.611450, 0, ;
-0.315094, 6.198334, 7.411499, 0, ;
-0.367462, 6.241180, 7.316284, 0, ;
-0.688812, 6.560150, 7.342468, 0, ;
-0.665009, 6.624420, 7.411499, 0, ;
-0.660248, 6.688690, 7.337708, 0, ;
-0.831635, 6.443512, 7.847107, 0, ;
-0.043732, 6.691071, 8.092285, 0, ;
-0.100861, 6.222137, 7.958984, 0, ;
-0.160370, 5.896027, 6.847351, 0, ;
-0.093719, 5.893646, 6.914001, 0, ;
0.560883, 5.815094, 7.147278, 0, ;
1.063141, 6.110260, 7.747131, 0, ;
1.175018, 5.976959, 7.875671, 0, ;
0.510895, 5.800812, 7.287720, 0, ;
0.701324, 5.627045, 7.618591, 0, ;
1.251190, 5.646088, 7.642395, 0, ;
1.877228, 5.843658, 7.854248, 0, ;
1.186920, 5.741302, 9.044434, 0, ;
0.389496, 5.917450, 8.180359, 0, ;
-0.165131, 6.165009, 7.025879, 0, ;
0.389496, 5.865082, 7.271057, 0, ;
1.253571, 5.753204, 7.818542, 0, ;
1.420197, 5.624664, 8.744507, 0, ;
1.144073, 5.848419, 8.754028, 0, ;
0.439484, 5.943634, 8.118469, 0, ;
1.239288, 5.693695, 7.690002, 0, ;
1.141693, 5.619904, 7.116333, 0, ;
-0.662628, 5.738922, 8.561218, 0, ;
-0.184174, 6.103119, 8.044678, 0, ;
-0.893524, 6.495880, 7.461487, 0, ;
-0.524567, 6.234039, 7.152039, 0, ;
-0.231781, 5.848419, 7.404358, 0, ;
-0.343658, 5.850800, 7.813782, 0, ;
-0.200836, 4.510651, 5.904724, 0, ;
-1.867096, 4.879608, 8.563599, 0, ;
-3.952301, 3.127655, 10.122742, 0, ;
-0.157990, 3.120514, 8.804016, 0, ;
0.625153, 3.553741, 7.087769, 0, ;
0.639435, 3.584686, 5.331055, 0, ;
3.445892, 4.951019, 5.364380, 0, ;
4.017181, 4.839142, 8.249390, 0, ;
7.959076, 4.553497, 9.606201, 0, ;
5.619171, 3.810822, 8.777832, 0, ;
4.464691, 4.117889, 7.116333, 0, ;
5.328766, 4.303558, 7.304382, 0, ;
4.493256, 3.903656, 6.852112, 0, ;
5.109772, 3.598969, 5.278687, 0, ;
6.861725, 3.625153, 5.659546, 0, ;
7.399689, 3.606110, 7.537659, 0, ;
6.280914, 2.972931, 9.865662, 0, ;
6.273773, 3.360931, 9.170593, 0, ;
7.554413, 3.284760, 7.480530, 0, ;
7.532990, 2.799164, 6.076111, 0, ;
6.568939, 1.766083, 6.135620, 0, ;
5.792938, 0.944855, 5.807129, 0, ;
7.597260, 1.456635, 4.971619, 0, ;
6.830780, 0.782990, 5.907104, 0, ;
8.970734, 0.866302, 5.985657, 0, ;
9.111176, 0.887726, 4.309875, 0, ;
8.299469, 0.790131, 4.571716, 0, ;
8.625580, 1.487579, 4.990662, 0, ;
9.268280, 1.335236, 5.216797, 0, ;
7.292572, 0.425934, 5.545288, 0, ;
6.952179, 0.278351, 5.609558, 0, ;
7.323517, 0.499725, 5.152527, 0, ;
8.030487, 0.594940, 5.226318, 0, ;
8.013824, 0.509247, 5.745239, 0, ;
7.911469, 0.347382, 5.507202, 0, ;
