0.991730, 5.291412, 7.935181;
2.158112, 5.327118, 12.424561;
3.003143, 4.720123, 9.311035;
2.486603, 5.386627, 5.450073;
0.313324, 7.031464, 5.004944;
-0.438873, 4.986725, 5.873779;
-4.373627, 8.335907, 7.097290;
-7.639496, 10.742462, 8.708801;
-7.384796, 8.083588, 8.939697;
-3.173920, 5.941254, 6.935425;
-0.522186, 6.633942, 5.495300;
-0.588837, 6.986237, 5.266785;
0.698944, 7.352814, 6.299866;
0.041962, 7.712250, 7.292480;
-0.855438, 7.398041, 7.002075;
-0.460297, 5.643707, 8.604065;
-0.346039, 2.154083, 13.100586;
-2.007538, 6.260223, 8.120850;
-3.383392, 6.122162, 7.159180;
-3.261993, 4.089325, 8.044678;
-3.554779, 3.506134, 7.873291;
-1.257721, 6.000763, 6.423645;
0.349030, 8.159760, 6.466492;
-0.260345, 7.552765, 6.606934;
-1.141083, 7.224274, 7.432922;
-1.169647, 6.836273, 7.999451;
-0.669769, 6.810089, 7.073486;
-0.729279, 7.062408, 6.661682;
-0.453156, 7.064789, 6.185608;
-0.277008, 6.843414, 7.399597;
-0.886383, 6.443512, 7.799500;
-1.512421, 6.314972, 7.435303;
-1.167267, 6.641083, 7.192505;
-0.976837, 6.650604, 7.054443;
-0.800690, 6.633942, 7.404358;
-1.419586, 6.488739, 7.285339;
-1.333893, 6.755341, 4.347961;
-1.381500, 8.245453, 2.824524;
-1.264862, 7.609894, 7.171082;
-1.443390, 7.112396, 9.039673;
-1.157745, 6.876740, 7.097290;
-0.703094, 7.255219, 4.874023;
-1.233917, 6.919586, 5.062073;
-1.533844, 7.005280, 8.016113;
-1.164886, 6.541107, 9.815674;
-1.119659, 6.510162, 8.682617;
-1.871857, 8.340668, 1.282043;
-2.245575, 7.559906, 3.524353;
-2.074188, 7.362335, 8.858765;
-1.817108, 7.069550, 9.113464;
-0.315094, 6.969574, 6.337952;
-1.405304, 6.841034, 5.540527;
-1.533844, 7.019562, 6.852112;
-1.700470, 6.693451, 9.032532;
-0.881622, 6.712494, 8.568359;
-2.483612, 7.890778, 2.205627;
-2.019440, 7.733673, 3.329163;
-2.069427, 7.376617, 8.237488;
-1.983734, 7.036224, 8.818298;
-1.067291, 6.798187, 6.268921;
-1.295807, 6.695831, 5.378662;
-1.729034, 7.060028, 4.219421;
-0.407928, 7.757477, 6.914001;
0.308563, 7.150482, 8.242249;
-0.557892, 7.060028, 8.487427;
-1.386261, 7.088593, 7.468628;
-1.076813, 6.879120, 6.840210;
-0.310333, 7.378998, 5.904724;
-0.957794, 6.391144, 6.059448;
-0.991119, 6.717255, 7.597168;
-1.557648, 6.891022, 8.834961;
-2.274139, 6.538727, 7.670959;
-0.522186, 7.462311, 5.226318;
0.639435, 7.548004, 6.483154;
-0.657867, 7.138580, 8.406494;
-1.362457, 7.024323, 8.382690;
-1.005402, 6.736298, 6.847351;
-0.174652, 7.193329, 5.192993;
-0.750702, 6.829132, 6.418884;
-1.326752, 6.607758, 8.342224;
-1.633820, 6.636322, 8.361267;
-0.172272, 7.650360, 5.150146;
0.156219, 7.643219, 6.592651;
-0.524567, 7.136200, 8.656433;
-0.569794, 6.948151, 8.123230;
-0.498383, 6.993378, 6.656921;
0.106232, 6.905304, 5.638123;
