-0.326996, 6.572052, 7.504333;
0.268097, 6.150726, 6.423645;
-0.222260, 5.643707, 6.107056;
0.568024, 6.602997, 6.399841;
-2.671661, 5.550873, 11.779480;
0.682281, 7.966949, 9.213440;
-4.506927, 5.905548, 7.332947;
-2.914459, 5.460419, 8.601685;
-2.128937, 5.691315, 9.144409;
-2.671661, 6.141205, 7.359131;
-0.919708, 7.200470, 9.403870;
0.460907, 8.240692, 9.318176;
0.508514, 6.688690, 7.920898;
-0.605499, 6.433990, 7.154419;
-1.671906, 6.722015, 8.704041;
-2.238434, 2.975311, 13.700439;
-3.431000, 2.803925, 9.039673;
-4.575958, 4.336884, 4.764526;
-4.475983, 4.465424, 4.993042;
-6.511200, 1.701813, 9.696655;
0.477570, 6.707733, 10.934448;
4.276642, 8.604889, 7.878052;
0.627533, 6.586334, 7.659058;
-1.683807, 6.455414, 7.525757;
-0.803070, 6.814850, 7.135376;
0.008636, 6.667267, 6.787842;
-2.281281, 6.022186, 5.873779;
-3.004913, 6.086456, 4.378906;
-2.816864, 5.603241, 4.885925;
-1.593353, 7.024323, 5.431030;
-0.008026, 9.226166, 4.588379;
-2.088470, 6.983856, 8.756409;
-2.083710, 6.464935, 9.144409;
-1.562408, 6.622040, 7.059204;
-1.081573, 7.171906, 5.012085;
-1.862335, 6.969574, 5.616699;
-1.069672, 6.881500, 7.047302;
-1.786163, 6.626801, 7.401978;
-0.426971, 6.712494, 9.810913;
-1.305328, 6.326874, 2.967346;
-1.729034, 8.431122, 0.882141;
-3.228668, 6.091217, 10.441711;
-0.776886, 6.829132, 11.508118;
0.394257, 6.902924, 7.168701;
-0.024689, 7.314728, 4.852600;
-0.857819, 7.364716, 5.171570;
-1.671906, 7.436127, 6.914001;
-2.457428, 6.619659, 9.258667;
-1.036346, 6.433990, 3.890930;
1.798676, 7.971710, 5.978516;
0.061005, 6.902924, 11.658081;
-0.210358, 7.086212, 10.558350;
-1.064911, 6.115021, 6.185608;
-0.329376, 6.724396, 4.312256;
-2.269379, 7.536102, -0.869812;
-0.960175, 6.762482, 3.269653;
-1.657623, 6.250702, 10.272705;
-1.688568, 6.869598, 13.859924;
-1.781403, 5.824615, 10.713074;
-0.757843, 6.124542, 4.666931;
-0.172272, 7.726532, 1.132080;
0.272858, 7.157623, 7.428162;
-0.055634, 6.719635, 13.145813;
0.368073, 6.533966, 11.003479;
0.760834, 6.507782, 6.237976;
-0.100861, 6.579193, 4.376526;
0.308563, 7.102875, 5.183472;
-2.426483, 7.652740, 2.400818;
-3.873749, 5.053375, 10.237000;
-1.876617, 6.733917, 12.491211;
-0.624542, 6.498260, 9.201538;
-0.807831, 6.462555, 5.814270;
-1.555267, 6.072174, 5.093018;
-1.521942, 6.388763, 6.418884;
-1.650482, 6.783905, 7.494812;
-0.412689, 6.553009, 8.761169;
0.018158, 6.605377, 7.590027;
-0.698334, 6.791046, 7.513855;
-0.888763, 6.674408, 8.332703;
-0.964935, 6.105499, 7.642395;
-0.569794, 6.605377, 6.268921;
-1.736176, 6.776764, 6.714050;
-1.519562, 6.702972, 8.161316;
-0.933990, 6.357819, 8.156555;
-0.691193, 6.124542, 6.511719;
0.101471, 5.586578, 5.833313;
-2.043243, 7.250458, 4.128967;
-2.809723, 6.798187, 7.997070;
-1.952789, 6.467316, 11.058228;
-0.591217, 5.979340, 8.965881;
-0.762604, 6.369720, 7.463867;
-0.691193, 6.231659, 6.578369;
-1.607635, 6.436371, 6.097534;
-0.772125, 6.550629, 7.021118;
-0.058014, 6.441132, 8.585022;
0.260956, 6.141205, 8.706421;
0.960785, 5.836517, 7.232971;
-3.197723, 7.657501, 1.617676;
-3.600006, 6.722015, 7.785217;
-2.274139, 6.719635, 10.763062;
-0.438873, 6.165009, 8.185120;
-0.779266, 6.300690, 5.281067;
-2.147980, 6.712494, 5.528625;
-1.060150, 6.262604, 7.273438;
-1.086334, 6.214996, 7.635254;
-0.698334, 6.533966, 7.252014;
-1.222015, 6.488739, 8.287476;
-1.055389, 6.624420, 4.747864;
0.384735, 7.160004, 5.207275;
0.767975, 6.555389, 9.765686;
-0.124664, 6.786285, 11.032043;
-1.262482, 6.117401, 8.773071;
-1.248199, 6.353058, 6.580750;
-0.188934, 7.198090, 4.907349;
-0.091339, 6.748199, 5.304871;
-0.512665, 6.912445, 7.063965;
-1.360077, 6.657745, 8.513611;
-1.007782, 6.486359, 9.568115;
-1.024445, 6.529205, 9.044434;
-0.964935, 6.800568, 7.749512;
-3.040619, 8.723907, -2.309937;
-3.540497, 5.807953, 6.902100;
-2.771637, 6.569672, 12.512634;
-3.321503, 6.845795, 11.253418;
-2.233673, 6.007904, 7.732849;
-0.955414, 6.510162, 2.905457;
-1.122040, 7.571808, 1.393921;
-1.117279, 7.086212, 4.690735;
-0.688812, 6.843414, 7.989929;
-0.674530, 6.848175, 9.427673;
-0.555511, 6.888641, 9.320557;
-0.879242, 6.662506, 7.656677;
-1.150604, 6.848175, 5.764282;
-1.805206, 7.000519, 5.488159;
-1.909943, 6.910065, 6.349854;
-1.631439, 6.719635, 6.794983;
-1.119659, 6.731537, 7.021118;
-1.307709, 6.733917, 7.592407;
-1.517181, 6.681549, 7.413879;
-1.519562, 6.686310, 6.980652;
-1.436249, 6.769623, 7.016357;
-1.324371, 6.726776, 7.163940;
-1.219635, 6.821991, 7.432922;
-1.131561, 6.750580, 7.311523;
-1.288666, 6.912445, 6.611694;
-1.391022, 6.898163, 6.999695;
-1.083954, 6.729156, 6.890198;
-1.281525, 6.883881, 7.113953;
-1.176788, 6.660126, 7.351990;
-0.912567, 6.605377, 6.625977;
-1.419586, 6.738678, 6.690247;
-1.245819, 6.600616, 7.125854;
-1.272003, 6.748199, 7.209167;
-1.269623, 6.726776, 7.435303;
-1.126801, 6.648224, 7.204407;
-0.983978, 6.821991, 6.744995;
-1.191071, 6.719635, 6.911621;
-1.362457, 6.752960, 7.182983;
-1.307709, 6.731537, 7.299622;
-1.179169, 6.810089, 6.868774;
-1.226776, 6.774384, 7.013977;
-1.072052, 6.722015, 7.159180;
-1.324371, 6.710114, 6.971130;
-1.217255, 6.743439, 7.147278;
-1.083954, 6.643463, 6.687866;
-1.295807, 6.848175, 6.730713;
-1.214874, 6.638702, 7.668579;
-0.881622, 6.688690, 7.351990;
-1.055389, 6.798187, 6.892578;
-1.162506, 6.724396, 6.885437;
-1.183929, 6.714874, 6.918762;
-0.945892, 6.622040, 6.592651;
-1.212494, 6.738678, 6.773560;
-1.098236, 6.626801, 7.432922;
-1.117279, 6.688690, 7.321045;
-1.162506, 6.743439, 7.492432;
-1.014923, 6.652985, 7.487671;
-1.205353, 6.636322, 6.880676;
-1.069672, 6.724396, 7.144897;
-0.974457, 6.705353, 7.021118;
-1.033966, 6.793427, 6.811646;
-1.176788, 6.810089, 7.375793;
-0.972076, 6.681549, 7.444824;
-1.026825, 6.693451, 6.749756;
-1.145844, 6.676788, 6.699768;
-1.143463, 6.783905, 7.156799;
-1.124420, 6.726776, 7.404358;
-0.964935, 6.619659, 7.021118;
-1.091095, 6.614899, 6.530762;
-1.095856, 6.719635, 6.716431;
-1.050629, 6.669647, 6.975891;
-1.195831, 6.774384, 7.278198;
-1.114899, 6.629181, 7.409119;
-0.974457, 6.729156, 7.206787;
-1.086334, 6.667267, 7.073486;
-1.205353, 6.805328, 7.040161;
-1.200592, 6.843414, 7.092529;
