-0.736420, 5.643707, 7.820923, 2;
-0.791168, 5.698456, 7.668579, 2;
-0.760223, 5.724640, 7.906616, 2;
-0.714996, 5.755585, 7.997070, 2;
-0.834015, 5.707977, 8.013733, 2;
-0.679291, 5.710358, 7.956604, 2;
-0.755463, 5.696075, 7.947083, 2;
-0.843536, 5.765106, 7.942322, 2;
-0.729279, 5.753204, 7.913757, 2;
-0.660248, 5.715118, 7.839966, 2;
-0.750702, 5.698456, 7.806641, 2;
-0.826874, 5.686554, 7.882812, 2;
-0.719757, 5.672272, 7.956604, 2;
-0.776886, 5.669891, 7.892334, 2;
-0.767365, 5.710358, 7.994690, 2;
-0.841156, 5.705597, 7.768555, 2;
-0.998260, 5.715118, 7.592407, 2;
-0.831635, 5.743683, 7.894714, 2;
-0.638824, 5.791290, 7.899475, 2;
-0.719757, 5.757965, 7.789978, 2;
-0.853058, 5.793671, 7.878052, 2;
-0.764984, 5.765106, 7.939941, 2;
-0.838776, 5.777008, 7.887573, 2;
-0.881622, 5.860321, 7.966125, 2;
-0.757843, 5.834137, 7.716187, 2;
-0.769745, 5.762726, 7.597168, 2;
-0.817352, 5.796051, 7.609070, 2;
-0.879242, 5.826996, 7.842346, 2;
-0.910187, 5.903168, 7.847107, 2;
-0.743561, 5.815094, 7.780457, 2;
-0.829254, 5.836517, 7.666199, 2;
-0.831635, 5.819855, 7.770935, 2;
-0.864960, 5.796051, 7.968506, 2;
-0.888763, 5.888885, 7.847107, 2;
-0.776886, 5.807953, 8.173218, 2;
-0.584076, 5.819855, 8.396973, 2;
-0.479340, 5.781769, 8.308899, 2;
-1.410065, 6.122162, 5.785706, 2;
-1.829010, 6.131683, 7.033020, 2;
-1.433868, 6.181671, 7.851868, 2;
-0.879242, 6.195953, 8.230347, 2;
-0.726898, 6.057892, 7.668579, 2;
-1.617157, 6.024567, 6.859253, 2;
-0.810211, 6.188812, 6.466492, 2;
-1.483856, 6.155487, 6.404602, 3;
-0.324615, 6.193573, 6.616455, 3;
-0.836395, 5.848419, 7.499573, 3;
-0.331757, 6.084076, 7.882812, 3;
-1.529083, 5.086700, 8.470764, 3;
-0.691193, 6.007904, 7.775696, 3;
-0.545990, 5.605621, 7.425781, 3;
-0.217499, 5.767487, 6.187988, 3;
0.263336, 5.655609, 7.359131, 3;
-0.960175, 5.165253, 13.807556, 3;
-0.695953, 4.646332, 10.744019, 3;
-0.862579, 5.500885, 8.028015, 3;
-0.434113, 5.377106, 8.444580, 3;
-1.338654, 4.572540, 9.356262, 3;
-2.683563, 3.637054, 8.846863, 3;
-3.228668, 2.365936, 8.992065, 3;
-2.759735, 2.280243, 8.939697, 3;
-0.277008, 4.901031, 8.863525, 3;
1.658234, 5.934113, 8.944458, 3;
-0.372223, 4.808197, 8.444580, 3;
-1.826630, 4.832001, 8.296997, 3;
-1.793304, 5.103363, 8.189880, 3;
-0.631683, 5.005768, 8.073242, 3;
0.579926, 4.889130, 7.868530, 3;
0.665619, 4.801056, 7.587646, 3;
0.939362, 5.162872, 7.263916, 3;
0.227631, 5.688934, 7.156799, 3;
0.627533, 5.810333, 7.375793, 3;
0.710846, 5.474701, 8.082764, 3;
0.506134, 5.500885, 8.732605, 3;
-0.165131, 5.467560, 7.701904, 3;
-0.129425, 5.691315, 7.063965, 3;
-0.062775, 5.807953, 7.011597, 3;
-0.286530, 5.698456, 7.547180, 3;
-0.367462, 5.896027, 8.237488, 3;
-0.127045, 5.736542, 8.830200, 3;
0.044342, 5.467560, 8.811157, 3;
0.429962, 5.220001, 8.275574, 3;
-1.438629, 5.289032, 8.039917, 3;
-0.803070, 5.229523, 8.830200, 3;
-0.676910, 5.205719, 7.951843, 3;
-0.341278, 5.362823, 7.651917, 3;
-0.565033, 5.443756, 7.837585, 3;
-0.243683, 5.391388, 7.968506, 3;
-0.005646, 5.408051, 8.144653, 3;
-0.391266, 5.258087, 8.113708, 3;
-0.296051, 5.329498, 8.201782, 3;
-0.081818, 5.277130, 8.087524, 3;
-0.027069, 5.350922, 7.949463, 3;
0.065765, 5.170013, 7.880432, 3;
0.701324, 4.960541, 8.054199, 3;
-0.498383, 5.565155, 6.749756, 3;
-1.119659, 6.281647, 6.956848, 3;
-0.731659, 5.460419, 9.558594, 3;
0.403778, 5.196198, 9.560974, 3;
0.487091, 5.500885, 8.358887, 3;
-0.081818, 5.353302, 7.939941, 3;
-0.507904, 5.393768, 7.606689, 3;
-0.386505, 5.419952, 7.563843, 3;
0.087189, 5.246185, 8.701660, 3;
0.613251, 5.162872, 8.470764, 3;
0.410919, 5.186676, 7.451965, 3;
-0.291290, 5.846039, 5.947571, 3;
-2.052765, 5.838898, 8.206543, 3;
-0.757843, 5.403290, 10.184631, 3;
0.489471, 4.724884, 8.939697, 3;
-0.291290, 5.538971, 6.904480, 3;
-0.422211, 5.360443, 7.423401, 3;
-0.186554, 5.384247, 9.023010, 3;
0.194305, 5.150970, 9.137268, 3;
0.318085, 4.877228, 8.630249, 3;
-1.007782, 6.003143, 5.907104, 3;
-1.617157, 5.855560, 6.999695, 3;
-0.893524, 5.398529, 9.494324, 3;
-0.077057, 5.205719, 9.149170, 3;
-0.062775, 5.112885, 7.797119, 3;
-0.869720, 5.405670, 6.678345, 3;
-0.060394, 5.505646, 8.256531, 3;
-0.074677, 5.505646, 9.058716, 3;
-0.115143, 5.293793, 9.063477, 3;
-0.098480, 5.398529, 8.499329, 3;
-0.369843, 5.510406, 7.944702, 3;
-0.381744, 5.265228, 7.908997, 3;
0.020538, 5.610382, 8.292236, 3;
-0.246063, 5.434235, 8.358887, 3;
-0.288910, 5.469940, 7.989929, 3;
-0.700714, 5.281891, 7.416260, 3;
-0.655487, 5.293793, 7.454346, 3;
-0.172272, 5.336639, 8.280334, 3;
0.044342, 5.612762, 8.649292, 3;
-0.381744, 5.443756, 8.313660, 3;
-0.534088, 5.427094, 8.216064, 3;
-0.634064, 5.381866, 7.713806, 3;
-0.029449, 5.496124, 8.251770, 3;
-0.179413, 5.496124, 8.394592, 3;
-0.550751, 5.529449, 8.251770, 3;
-0.529327, 5.386627, 8.361267, 3;
-0.798309, 4.946259, 7.052063, 3;
-0.008026, 5.627045, 8.227966, 3;
-0.246063, 5.588959, 8.251770, 3;
-0.714996, 5.422333, 8.635010, 3;
-0.641205, 5.431854, 8.915894, 3;
-0.598358, 5.431854, 7.397217, 3;
0.049103, 5.205719, 8.180359, 3;
0.498993, 5.403290, 7.768555, 3;
-1.214874, 5.986481, 5.933289, 3;
-1.850433, 5.681793, 7.747131, 3;
-0.655487, 5.267609, 9.715698, 3;
-0.160370, 5.203339, 9.437195, 3;
-0.253204, 5.443756, 8.154175, 3;
-0.476959, 5.572296, 7.778076, 3;
-0.760223, 5.341400, 7.559082, 3;
-0.948273, 5.619904, 7.311523, 3;
-1.167267, 5.272369, 8.830200, 3;
-0.193695, 5.289032, 8.720703, 3;
-0.812592, 5.655609, 6.149902, 3;
-1.374359, 6.160248, 5.916626, 3;
-0.731659, 5.600861, 8.894470, 3;
-0.479340, 5.215240, 9.918030, 3;
-0.374603, 5.253326, 9.001587, 3;
-0.667389, 4.934357, 7.649536, 3;
-2.155121, 5.558014, 7.199646, 3;
-0.455536, 5.588959, 8.258911, 3;
-0.600739, 4.889130, 10.013245, 3;
-0.184174, 4.877228, 7.613831, 3;
-1.317230, 6.143585, 4.909729, 3;
-1.043488, 5.648468, 7.873291, 3;
-0.619781, 5.308075, 10.798767, 3;
-0.426971, 5.012909, 9.803772, 3;
-0.443634, 5.346161, 8.273193, 3;
-0.531708, 5.269989, 6.623596, 3;
-1.007782, 5.391388, 6.168945, 3;
-1.272003, 5.300934, 6.752136, 3;
-0.686432, 5.048615, 8.944458, 3;
-0.243683, 5.246185, 9.825195, 3;
-0.274628, 5.117645, 9.161072, 3;
-0.355560, 5.162872, 8.294617, 3;
-0.376984, 4.870087, 7.885193, 3;
-0.498383, 5.293793, 7.797119, 3;
-0.431732, 5.365204, 8.330322, 3;
-0.522186, 5.198578, 8.961121, 3;
-1.248199, 5.103363, 8.080383, 3;
-0.943512, 4.977203, 7.549561, 3;
-0.229401, 5.298553, 8.213684, 3;
0.025299, 5.481842, 8.366028, 3;
-0.153229, 5.293793, 8.487427, 3;
-0.545990, 5.277130, 8.013733, 3;
-0.593597, 5.281891, 7.723328, 3;
-0.522186, 5.262848, 7.842346, 3;
-0.431732, 5.515167, 8.492188, 3;
-0.431732, 5.312836, 8.911133, 3;
-0.933990, 4.989105, 8.042297, 3;
-0.272247, 5.341400, 8.392212, 3;
0.063385, 5.512787, 7.847107, 3;
-0.253204, 5.408051, 7.997070, 3;
-0.538849, 5.469940, 8.454102, 3;
-0.779266, 5.422333, 8.154175, 3;
-0.674530, 4.767731, 8.013733, 3;
-0.248444, 5.546112, 8.054199, 3;
-0.096100, 5.353302, 8.504089, 3;
-0.500763, 5.129547, 9.206299, 3;
-0.688812, 5.217621, 8.182739, 3;
-1.381500, 5.619904, 4.683594, 3;
-0.526947, 5.655609, 6.587891, 3;
-0.369843, 5.641327, 8.999207, 3;
-0.312714, 5.612762, 9.289612, 3;
-0.108002, 5.296173, 8.527893, 3;
-0.481720, 5.403290, 7.794739, 3;
-0.703094, 5.389008, 7.213928, 3;
-1.024445, 5.403290, 8.301758, 3;
-0.667389, 5.277130, 9.099182, 3;
-0.493622, 5.298553, 8.970642, 3;
-1.095856, 6.257843, 5.711914, 3;
-0.710236, 5.843658, 7.161560, 3;
-0.288910, 5.393768, 9.058716, 3;
-0.298431, 5.222382, 8.918274, 3;
-0.545990, 5.067657, 7.863770, 3;
-0.960175, 5.386627, 7.171082, 3;
-0.831635, 5.519928, 8.206543, 3;
-0.098480, 5.334259, 9.042053, 3;
-0.141327, 5.362823, 8.420776, 3;
-0.738800, 5.974579, 5.788086, 3;
-0.893524, 5.760345, 7.330566, 3;
-0.572174, 5.548492, 9.220581, 3;
-0.155609, 5.308075, 9.063477, 3;
-0.181793, 5.505646, 8.451721, 3;
-0.581696, 5.757965, 7.466248, 3;
-0.941132, 5.610382, 7.385315, 3;
-0.253204, 4.998627, 7.789978, 3;
-0.391266, 5.255707, 7.828064, 3;
-0.767365, 5.124786, 8.796875, 3;
-0.019928, 4.865326, 8.749268, 3;
-0.136566, 5.339020, 7.323425, 3;
-2.238434, 6.305450, 6.104675, 3;
-1.448151, 5.643707, 9.146790, 3;
-0.079437, 5.070038, 10.265564, 3;
-0.074677, 4.979584, 8.466003, 3;
-0.793549, 5.296173, 7.044922, 3;
-1.014923, 5.369965, 8.004211, 3;
-0.850677, 5.374725, 8.494568, 3;
-0.150848, 5.222382, 8.273193, 3;
0.149078, 4.772491, 9.070618, 3;
-1.391022, 5.948395, 6.235596, 3;
-1.993256, 5.979340, 7.142517, 3;
-1.288666, 5.381866, 9.265808, 3;
-0.284149, 5.022430, 9.180115, 3;
-0.169891, 5.036713, 8.070862, 3;
-1.031586, 5.374725, 6.947327, 3;
-0.714996, 5.367584, 7.923279, 3;
-0.384125, 5.200958, 8.675476, 3;
-0.146088, 5.115265, 8.913513, 3;
-0.431732, 5.029572, 8.104187, 3;
-2.324127, 6.495880, 5.888062, 3;
-1.612396, 5.727020, 7.694763, 3;
-0.672150, 5.260468, 9.325317, 3;
-0.426971, 5.105743, 8.792114, 3;
-0.748322, 5.410431, 8.201782, 3;
-1.305328, 5.398529, 7.175842, 3;
-0.869720, 5.272369, 7.182983, 3;
-0.074677, 4.974823, 7.944702, 3;
0.368073, 5.731781, 8.765930, 3;
-0.150848, 5.469940, 9.049194, 3;
-0.184174, 5.431854, 8.239868, 3;
-0.326996, 5.448517, 8.189880, 3;
-0.074677, 4.924835, 8.285095, 3;
-0.050873, 4.972443, 7.828064, 3;
-1.657623, 5.831757, 5.461975, 3;
-1.693329, 6.167389, 7.425781, 3;
-0.772125, 5.655609, 10.275085, 3;
-0.141327, 5.153351, 9.665710, 3;
-0.455536, 5.393768, 7.556702, 3;
-1.269623, 4.827240, 5.676208, 3;
-0.012787, 6.169769, 7.113953, 3;
-0.426971, 5.274750, 8.792114, 3;
-0.769745, 5.220001, 10.441711, 3;
-0.555511, 5.143829, 9.960876, 3;
-0.136566, 4.924835, 8.704041, 3;
0.660858, 5.408051, 7.468628, 3;
-1.295807, 6.045990, 4.226562, 3;
-1.536224, 5.817474, 6.214172, 3;
-1.098236, 5.419952, 10.158447, 3;
-0.431732, 5.117645, 10.736877, 3;
-0.038971, 5.231903, 8.975403, 3;
-0.803070, 5.412811, 7.485291, 3;
-1.693329, 5.577057, 7.830444, 3;
-1.000641, 5.619904, 7.599548, 3;
-0.776886, 5.419952, 7.856628, 3;
-0.795929, 5.303314, 8.727844, 3;
-0.279388, 5.122406, 8.627869, 3;
-0.467438, 5.205719, 8.013733, 3;
-0.481720, 4.891510, 8.723083, 3;
-0.750702, 5.331879, 6.975891, 3;
-1.776642, 6.541107, 4.647888, 3;
-0.717377, 5.538971, 8.225586, 3;
-0.610260, 5.691315, 9.760925, 3;
-0.207977, 5.272369, 9.577637, 3;
-0.526947, 5.474701, 8.108948, 3;
-0.634064, 5.598480, 7.321045, 3;
-1.726654, 5.615143, 5.971375, 3;
-1.169647, 5.424713, 6.459351, 3;
-1.319611, 4.782013, 6.095154, 3;
0.256195, 5.831757, 8.704041, 3;
0.356171, 5.729401, 8.901611, 3;
-0.724518, 5.546112, 8.635010, 3;
-0.884003, 5.727020, 8.494568, 3;
-0.886383, 5.458038, 7.932800, 3;
-1.279144, 5.070038, 7.804260, 3;
-1.086334, 5.541351, 7.606689, 3;
-0.574554, 5.669891, 7.735229, 3;
-0.762604, 5.698456, 7.878052, 3;
-0.750702, 5.367584, 8.185120, 3;
-1.338654, 5.077179, 7.297241, 3;
-0.953033, 4.805817, 7.130615, 3;
-0.167511, 5.705597, 8.237488, 3;
-0.350800, 5.398529, 9.491943, 3;
-1.143463, 5.329498, 8.701660, 3;
-0.943512, 5.510406, 8.123230, 3;
-0.807831, 5.458038, 7.075867, 3;
-0.624542, 5.550873, 7.725708, 3;
-0.764984, 5.441376, 7.854248, 3;
-0.900665, 5.603241, 8.373169, 3;
-1.195831, 5.241425, 9.046814, 3;
-1.624298, 5.048615, 7.463867, 3;
-0.374603, 5.329498, 7.799500, 3;
0.203827, 5.479462, 7.582886, 3;
-0.341278, 5.496124, 8.346985, 3;
-0.941132, 5.579437, 8.568359, 3;
-0.781647, 5.324738, 8.496948, 3;
-0.581696, 5.212860, 8.001831, 3;
-0.391266, 5.177155, 8.668335, 3;
-0.512665, 5.312836, 7.975647, 3;
-0.631683, 5.269989, 7.282959, 3;
-0.610260, 4.967682, 7.937561, 3;
-1.176788, 4.962921, 8.742126, 3;
-3.295319, 3.379974, 8.727844, 3;
-3.607147, 3.239532, 8.089905, 3;
-1.876617, 4.374969, 7.949463, 3;
-0.610260, 5.093842, 9.161072, 3;
-0.998260, 5.546112, 8.273193, 3;
-1.152985, 4.670135, 6.478394, 3;
-2.333649, 3.877472, 6.071350, 3;
-1.181549, 3.487091, 5.528625, 3;
0.187164, 4.496368, 8.953979, 3;
2.172394, 5.896027, 12.257935, 3;
2.072418, 5.110504, 9.320557, 3;
-0.426971, 3.284760, 9.242004, 3;
0.265717, 3.896515, 10.153687, 3;
1.208344, 4.189301, 10.165588, 3;
0.618011, 3.717987, 9.739502, 3;
0.639435, 3.782257, 9.972778, 3;
0.501373, 3.875092, 9.689514, 3;
0.515656, 4.060760, 8.842102, 3;
0.839386, 4.446381, 8.454102, 3;
0.644196, 4.289276, 8.789734, 3;
0.703705, 4.410675, 8.277954, 3;
0.896515, 4.429718, 8.577881, 3;
0.777496, 4.327362, 8.854004, 3;
0.632294, 4.429718, 8.430298, 3;
0.510895, 4.548737, 8.092285, 3;
0.491852, 4.460663, 8.520752, 3;
0.739410, 4.467804, 9.068237, 3;
0.679901, 4.603485, 9.115845, 3;
-0.117523, 4.760590, 8.404114, 3;
0.679901, 5.001007, 7.475769, 3;
1.222626, 4.817719, 8.158936, 3;
0.425201, 4.865326, 9.089661, 3;
-0.036591, 4.753448, 8.899231, 3;
-0.812592, 4.934357, 8.794495, 3;
-1.367218, 5.567535, 7.935181, 3;
-0.905426, 5.712738, 7.704285, 3;
-1.072052, 5.715118, 7.711426, 3;
-0.669769, 5.893646, 7.430542, 3;
-1.933746, 6.257843, 7.118713, 3;
-2.017059, 6.579193, 6.435547, 3;
-1.179169, 6.300690, 7.013977, 3;
-1.902802, 6.472076, 7.232971, 3;
-2.193207, 6.750580, 6.595032, 3;
-1.771881, 6.574432, 6.356995, 3;
-1.852814, 6.536346, 6.835449, 3;
-2.305084, 6.564911, 7.102051, 3;
-2.321747, 6.760101, 7.111572, 3;
-2.200348, 6.481598, 6.868774, 3;
-1.800446, 6.322113, 6.604553, 3;
-2.147980, 6.538727, 6.666443, 3;
-1.981354, 6.329254, 6.840210, 3;
-2.050385, 6.507782, 7.059204, 3;
-2.078949, 6.626801, 7.282959, 3;
-1.550507, 5.717499, 7.180603, 3;
-1.507660, 6.422089, 7.275818, 3;
